PERMNO,date,NAMEENDT,SHRCD,EXCHCD,SICCD,NCUSIP,TICKER,COMNAM,SHRCLS,TSYMBOL,NAICS,PRIMEXCH,TRDSTAT,SECSTAT,PERMCO,ISSUNO,HEXCD,HSICCD,CUSIP,DCLRDT,DLAMT,DLPDT,DLSTCD,NEXTDT,PAYDT,RCRDDT,SHRFLG,HSICMG,HSICIG,DISTCD,DIVAMT,FACPR,FACSHR,ACPERM,ACCOMP,NWPERM,DLRETX,DLPRC,DLRET,TRTSCD,NMSIND,MMCNT,NSDINX,BIDLO,ASKHI,PRC,VOL,RET,BID,ASK,SHROUT,CFACPR,CFACSHR,OPENPRC,NUMTRD,RETX,vwretd,vwretx,ewretd,ewretx,sprtrn
88352,2001/01/02,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,17.000,2.000,8.062,8.609,8.156,52403.000,-0.040441,8.156,8.188,35676.000,1.500,1.500,8.125,41.000,-0.040441,-0.034,-0.034,-0.001,-0.001,-0.028
88352,2001/01/03,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,,,,,,,,,,,,,,,,,,8.000,8.750,8.750,120497.000,0.072797,8.250,8.875,35676.000,1.500,1.500,8.531,119.000,0.072797,0.053,0.053,0.046,0.046,0.050
88352,2001/01/04,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,,,,,,,,,,,,,,,,,,7.406,8.562,7.938,83211.000,-0.092857,7.875,7.938,35676.000,1.500,1.500,8.422,98.000,-0.092857,-0.012,-0.012,0.011,0.011,-0.011
88352,2001/01/05,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,16.000,2.000,7.625,7.938,7.750,57428.000,-0.023622,7.750,7.812,35676.000,1.500,1.500,7.938,50.000,-0.023622,-0.029,-0.029,-0.009,-0.009,-0.026
88352,2001/01/08,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,17.000,2.000,7.375,7.938,7.500,189925.000,-0.032258,7.500,7.625,35676.000,1.500,1.500,7.922,132.000,-0.032258,-0.003,-0.004,-0.005,-0.005,-0.002
88352,2001/01/09,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,16.000,2.000,7.375,7.812,7.812,118166.000,0.041667,7.375,7.812,35676.000,1.500,1.500,7.500,62.000,0.041667,0.005,0.005,0.012,0.012,0.004
88352,2001/01/10,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,18.000,2.000,6.125,7.750,6.750,387600.000,-0.136000,6.750,6.875,35676.000,1.500,1.500,7.625,285.000,-0.136000,0.014,0.014,0.021,0.020,0.010
88352,2001/01/11,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,19.000,2.000,6.625,8.250,8.125,619058.000,0.203704,8.000,8.125,35676.000,1.500,1.500,6.750,165.000,0.203704,0.015,0.015,0.027,0.027,0.010
88352,2001/01/12,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,18.000,2.000,7.375,8.125,7.375,151476.000,-0.092308,7.375,8.000,35676.000,1.500,1.500,8.094,108.000,-0.092308,-0.004,-0.004,0.019,0.019,-0.006
88352,2001/01/16,,11,3,3842,46120E10,ISRG,INTUITIVE SURGICAL INC,,ISRG,,Q,A,R,37727,23792,3,3842,46120E60,,,,,,,,0.000,,,,,,,,,,,,,1.000,2.000,17.000,2.000,7.438,8.062,8.000,50524.000,0.084746,7.750,8.000,35676.000,1.500,1.500,7.438,62.000,0.084746,0.006,0.006,0.019,0.019,0.006
